Unnamed: 0,1H4,1H6,2H4,2H6,3H6,Ado,Ant,AWW,AYL,Cor,Cym,Err,H5,H8,Ham,JC,Jn,LLL,Lr,Luc,Mac,MM,MND,MV,Oth,Per,PhT,R2,R3,Rom,Shr,Son,TGV,Tim,Tit,Tmp,TN,TNK,Tro,Ven,Wiv,WT
charity,0.0,0.0,0.267546386419054,0.535092772838108,0.267546386419054,0.0,0.0,0.0,0.0,0.267546386419054,0.8026391592571619,0.0,0.267546386419054,1.8728247049333777,0.267546386419054,0.0,0.535092772838108,0.8026391592571619,1.070185545676216,0.0,0.0,1.3377319320952699,0.0,0.535092772838108,0.535092772838108,1.3377319320952699,0.0,0.267546386419054,1.8728247049333777,0.0,0.535092772838108,0.0,0.267546386419054,0.535092772838108,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.535092772838108,0.0,0.0,0.267546386419054
condition,0.267546386419054,0.8026391592571619,1.3377319320952699,0.267546386419054,0.0,0.0,0.0,0.267546386419054,0.8026391592571619,1.6052783185143238,0.267546386419054,0.0,1.3377319320952699,0.267546386419054,0.267546386419054,0.8026391592571619,0.267546386419054,0.267546386419054,0.535092772838108,0.0,0.0,0.267546386419054,0.0,0.8026391592571619,1.070185545676216,0.0,0.0,0.535092772838108,0.8026391592571619,0.0,0.267546386419054,0.0,0.267546386419054,0.267546386419054,0.0,0.8026391592571619,0.267546386419054,0.267546386419054,0.535092772838108,0.0,0.0,0.267546386419054
deceived,0.535092772838108,0.535092772838108,0.0,0.0,0.8026391592571619,0.8026391592571619,0.267546386419054,1.3377319320952699,0.535092772838108,0.267546386419054,0.0,0.0,0.0,0.535092772838108,0.535092772838108,0.535092772838108,0.0,0.8026391592571619,0.267546386419054,0.0,0.0,0.8026391592571619,0.0,0.8026391592571619,0.535092772838108,0.0,0.0,0.0,0.267546386419054,0.535092772838108,0.8026391592571619,0.267546386419054,0.267546386419054,0.0,0.535092772838108,0.0,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,1.070185545676216,0.8026391592571619
despair,0.0,0.267546386419054,0.267546386419054,0.535092772838108,1.070185545676216,0.0,0.267546386419054,0.535092772838108,0.0,0.267546386419054,0.535092772838108,0.267546386419054,0.0,0.0,0.0,0.0,0.535092772838108,0.0,0.8026391592571619,0.535092772838108,0.535092772838108,0.267546386419054,0.0,0.267546386419054,0.0,0.0,0.0,1.6052783185143238,3.7456494098667554,0.535092772838108,0.267546386419054,1.070185545676216,0.0,0.0,0.267546386419054,0.267546386419054,0.0,0.0,0.0,0.8026391592571619,0.0,0.535092772838108
durst,0.535092772838108,1.070185545676216,0.267546386419054,0.267546386419054,1.070185545676216,0.267546386419054,0.0,0.535092772838108,0.535092772838108,0.535092772838108,0.267546386419054,0.267546386419054,0.267546386419054,1.070185545676216,0.0,1.8728247049333777,0.267546386419054,0.267546386419054,1.070185545676216,0.267546386419054,0.267546386419054,0.0,0.535092772838108,0.0,0.267546386419054,0.535092772838108,0.0,0.267546386419054,0.0,0.0,0.535092772838108,0.267546386419054,0.0,0.0,0.267546386419054,0.267546386419054,0.0,0.8026391592571619,0.267546386419054,0.0,0.0,0.535092772838108
elbow,0.267546386419054,0.0,0.535092772838108,0.0,0.0,0.535092772838108,0.0,0.0,0.0,0.0,0.0,0.0,1.8728247049333777,0.0,0.0,0.0,0.535092772838108,0.267546386419054,0.0,0.0,0.0,10.969401843181213,0.0,0.267546386419054,0.267546386419054,0.0,0.0,0.0,0.267546386419054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ends,0.267546386419054,0.535092772838108,0.267546386419054,0.535092772838108,0.0,0.267546386419054,0.8026391592571619,1.070185545676216,0.535092772838108,0.535092772838108,0.0,0.0,0.0,1.3377319320952699,0.535092772838108,0.0,0.535092772838108,0.535092772838108,0.535092772838108,0.0,0.535092772838108,0.267546386419054,0.535092772838108,0.0,0.0,0.0,0.0,0.8026391592571619,0.8026391592571619,0.267546386419054,0.0,0.0,0.267546386419054,0.535092772838108,0.267546386419054,0.8026391592571619,0.267546386419054,0.535092772838108,0.535092772838108,0.535092772838108,0.267546386419054,0.267546386419054
feared,0.8026391592571619,0.267546386419054,0.8026391592571619,1.070185545676216,0.267546386419054,0.0,0.8026391592571619,0.267546386419054,0.0,0.8026391592571619,0.535092772838108,0.0,1.070185545676216,0.8026391592571619,0.535092772838108,0.535092772838108,0.535092772838108,0.267546386419054,0.267546386419054,1.070185545676216,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.0,0.535092772838108,0.535092772838108,0.0,0.0,0.0,0.267546386419054,0.267546386419054,0.0,0.267546386419054,0.0,0.535092772838108,0.0,0.267546386419054,0.0,0.267546386419054
helicanus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.052783185143237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nine,0.535092772838108,0.267546386419054,0.535092772838108,0.267546386419054,0.535092772838108,0.267546386419054,0.0,0.535092772838108,0.535092772838108,0.267546386419054,0.0,0.0,0.0,0.0,0.8026391592571619,0.0,0.0,1.3377319320952699,0.267546386419054,0.0,1.070185545676216,1.070185545676216,0.267546386419054,0.535092772838108,1.070185545676216,0.267546386419054,0.0,0.0,0.535092772838108,1.3377319320952699,0.0,0.267546386419054,0.0,0.535092772838108,0.0,0.0,0.0,0.0,0.535092772838108,0.0,1.070185545676216,0.8026391592571619
period,0.267546386419054,0.535092772838108,0.535092772838108,0.535092772838108,0.535092772838108,0.267546386419054,0.8026391592571619,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.535092772838108,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.8026391592571619,0.8026391592571619,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.535092772838108,0.267546386419054,0.267546386419054,0.267546386419054,0.8026391592571619,0.267546386419054,0.267546386419054,0.267546386419054,0.535092772838108,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.8026391592571619,0.267546386419054
